# Study,Source,Google Scholar citations (as of 2/12/2017),Study Year,Period of analysis,Period start (may vary across elasticity values from the same paper),Period end (may vary across elasticity values from the same paper),Data frequency,Demand product/sector,Explanatory variable,Crude oil price or petroleum product price? Product=1;Crude=0,Region/country,Length of run (1 means 1 period),Variable,Levels or differences,Exogenous time trend (Yes=1;No=0),Time fixed effects (Yes=1;No=0),Sample size,Estimated coefficient ,Standard error,t-statistic,Lower bound confidence interval,Upper bound confidence interval,p value,Is the standard error obtained directly from the paper or calculated? 0=from paper; 1=calculated,Is the estimated coefficient an elasticity? Yes=1; No=0,Fixed elasticity(w.r.t. price or income level)= 0;Varyingelasticity=1,Symmetry test,Data type,Model type,Estimation technique,Per capita variables=1; total consumption levels=0,Logarithmic Transformation: 1=Yes; 0=No,Static price effect =0; Dynamic price effect=1,Price lags: 1=Yes;0=No,Static income effect=0; Dynamic income effect =1,Income lags: 1=Yes;0=No,Fixed income effect =0; Income-level dependnt effect =1,Other variables in specification,Other variables_names,Other variables_categories,System,Source,Equation number,Notes_1,Notes_2,Notes_3,Data subset
STUDY_NUMBER,REFERENCE,CITATIONS,STUDY_YR,PERIOD,YEAR_START,YEAR_END,FREQUENCY,PRODUCT_SECTOR,VARIABLE,PRICE_POINT,REGION,LENGTH_RUN,VAR_SYMBOL,LEVELS,TREND,T_DUMMIES,N_SIZE,BETA,ST_ERROR,T_STAT,LOW_INTERVAL,UPP_INTERVAL,P_VALUE,CALC_STERROR,ELASTICITY,FIXED_ELAST,SYMMETRY_TEST,DATA_TYPE,MODEL_TYPE,EST_TECHNIQUE,PER_CAPITA,LOGS,P_DYNAMIC,P_LAGS,Y_DYNAMIC,Y_LAGS,Y_INTERACTION,OTH_VARS,OTH_VAR_NAME,OTH_VAR_CAT,SYSTEM,SOURCE_TABLE,EQNUM,NOTES1,NOTES2,NOTES3,DATA_SUBSET
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Gasoline,Lagged demand,NA,Venezuela,2,Dt-1,levels,0,0,21,0.526,0.095462795,5.51,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-3,28,,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Algeria,multiperiod,P,levels,0,0,21,-0.450867052,0.363,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,29,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Algeria,1,Pt,levels,0,0,21,-0.078,0.058208955,-1.34,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,29,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Algeria,multiperiod,Y,levels,0,0,21,0.196531792,0.131,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,29,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Algeria,1,Yt,levels,0,0,21,0.034,0.020118343,1.69,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,29,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Lagged demand,NA,Algeria,2,Dt-1,levels,0,0,21,0.827,0.052176656,15.85,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,29,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Indonesia,multiperiod,P,levels,0,0,21,-20,165.237,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,30,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Indonesia,1,Pt,levels,0,0,21,-0.14,0.039215686,-3.57,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,30,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Indonesia,multiperiod,Y,levels,0,0,21,9.714285714,80.487,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,30,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Indonesia,1,Yt,levels,0,0,21,0.068,0.046575342,1.46,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,30,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Lagged demand,NA,Indonesia,2,Dt-1,levels,0,0,21,0.993,0.057799767,17.18,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,30,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Iran,multiperiod,P,levels,0,0,21,-0.423001949,0.225,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,31,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Iran,1,Pt,levels,0,0,21,-0.217,0.099086758,-2.19,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,31,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Iran,multiperiod,Y,levels,0,0,21,0.165692008,0.137,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,31,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Iran,1,Yt,levels,0,0,21,0.085,0.06640625,1.28,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,31,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Lagged demand,NA,Iran,2,Dt-1,levels,0,0,21,0.487,0.139942529,3.48,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,31,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Iraq,multiperiod,P,levels,0,0,21,-1.054054054,0.613,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,32,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Iraq,1,Pt,levels,0,0,21,-0.078,0.023493976,-3.32,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,32,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Iraq,multiperiod,Y,levels,0,0,21,0.27027027,0.706,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,32,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Iraq,1,Yt,levels,0,0,21,0.02,0.051282051,0.39,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,32,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Lagged demand,NA,Iraq,2,Dt-1,levels,0,0,21,0.926,0.036848388,25.13,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,32,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Kuwait,multiperiod,P,levels,0,0,21,-0.079819277,0.259,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,33,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Kuwait,1,Pt,levels,0,0,21,-0.053,0.170967742,-0.31,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,33,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Kuwait,multiperiod,Y,levels,0,0,21,-1.396084337,0.832,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,33,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Kuwait,1,Yt,levels,0,0,21,-0.927,0.452195122,-2.05,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,33,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Lagged demand,NA,Kuwait,2,Dt-1,levels,0,0,21,0.336,0.227027027,1.48,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,33,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Lybia,multiperiod,P,levels,0,0,21,0.193675889,0.417,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,34,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Lybia,1,Pt,levels,0,0,21,0.049,0.104255319,0.47,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,34,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Lybia,multiperiod,Y,levels,0,0,21,0.498023715,0.435,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,34,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Lybia,1,Yt,levels,0,0,21,0.126,0.102439024,1.23,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,34,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Lagged demand,NA,Lybia,2,Dt-1,levels,0,0,21,0.747,0.081019523,9.22,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,34,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Qatar,multiperiod,P,levels,0,0,21,-0.260162602,0.126,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,35,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Qatar,1,Pt,levels,0,0,21,-0.096,0.041921397,-2.29,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,35,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Qatar,multiperiod,Y,levels,0,0,21,0.769647696,0.360,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,35,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Qatar,1,Yt,levels,0,0,21,0.284,0.119327731,2.38,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,35,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Lagged demand,NA,Qatar,2,Dt-1,levels,0,0,21,0.631,0.076024096,8.3,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,35,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Saudi Arabia,multiperiod,P,levels,0,0,21,-2.626666667,1.629,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,36,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Saudi Arabia,1,Pt,levels,0,0,21,-0.394,0.206282723,-1.91,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,36,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Saudi Arabia,multiperiod,Y,levels,0,0,21,0.06,1.500,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,36,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Saudi Arabia,1,Yt,levels,0,0,21,0.009,0.225,0.04,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,36,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Lagged demand,NA,Saudi Arabia,2,Dt-1,levels,0,0,21,0.85,0.04982415,17.06,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,36,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,UAE,multiperiod,P,levels,0,0,21,-0.309160305,0.450,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,37,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,UAE,1,Pt,levels,0,0,21,-0.081,0.115714286,-0.7,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,37,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,UAE,multiperiod,Y,levels,0,0,21,0.324427481,0.668,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,37,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,UAE,1,Yt,levels,0,0,21,0.085,0.173469388,0.49,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,37,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Lagged demand,NA,UAE,2,Dt-1,levels,0,0,21,0.738,0.071650485,10.3,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,37,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Venezuela,multiperiod,P,levels,0,0,21,-0.219373219,0.193,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,38,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Price,1,Venezuela,1,Pt,levels,0,0,21,-0.077,0.047,1.65,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,38,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Venezuela,multiperiod,Y,levels,0,0,21,-0.185185185,0.151,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,38,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,GDP,NA,Venezuela,1,Yt,levels,0,0,21,-0.065,0.033163265,-1.96,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,38,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Diesel_transportation,Lagged demand,NA,Venezuela,2,Dt-1,levels,0,0,21,0.649,0.223024055,2.91,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,38,diesel/gas oil,,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Price,1,Algeria,multiperiod,P,levels,0,0,21,-0.59947644,1.581,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,39,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Price,1,Algeria,1,Pt,levels,0,0,21,-0.229,0.587179487,-0.39,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,39,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,GDP,NA,Algeria,multiperiod,Y,levels,0,0,21,3.680628272,4.846,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,39,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,GDP,NA,Algeria,1,Yt,levels,0,0,21,1.406,1.634883721,0.86,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,39,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Lagged demand,NA,Algeria,2,Dt-1,levels,0,0,21,0.618,0.235877863,2.62,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,39,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Price,1,Indonesia,multiperiod,P,levels,0,0,21,-0.79316888,0.419,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,40,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Price,1,Indonesia,1,Pt,levels,0,0,21,-0.418,0.19086758,-2.19,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,40,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,GDP,NA,Indonesia,multiperiod,Y,levels,0,0,21,0.476280835,0.372,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,40,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,GDP,NA,Indonesia,1,Yt,levels,0,0,21,0.251,0.184558824,1.36,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,40,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Lagged demand,NA,Indonesia,2,Dt-1,levels,0,0,21,0.473,0.140356083,3.37,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,40,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Price,1,Iran,multiperiod,P,levels,0,0,21,-0.528440367,0.474,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,41,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Price,1,Iran,1,Pt,levels,0,0,21,-0.288,0.232258065,-1.24,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,41,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,GDP,NA,Iran,multiperiod,Y,levels,0,0,21,0.326605505,0.423,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,41,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,GDP,NA,Iran,1,Yt,levels,0,0,21,0.178,0.219753086,0.81,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,41,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Lagged demand,NA,Iran,2,Dt-1,levels,0,0,21,0.455,0.214622642,2.12,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,41,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Price,1,Iraq,multiperiod,P,levels,0,0,21,7.641423948,7.153,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,42,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Price,1,Iraq,1,Pt,levels,0,0,21,11.806,10.83119266,1.09,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,42,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,GDP,NA,Iraq,multiperiod,Y,levels,0,0,21,-0.562459547,0.219,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,42,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,GDP,NA,Iraq,1,Yt,levels,0,0,21,-0.869,0.29760274,-2.92,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,42,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Lagged demand,NA,Iraq,2,Dt-1,levels,0,0,21,-0.545,0.286842105,-1.9,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,42,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Price,1,Lybia,multiperiod,P,levels,0,0,21,-1.445086705,2.066,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,43,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Price,1,Lybia,1,Pt,levels,0,0,21,-0.25,0.328947368,-0.76,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,43,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,GDP,NA,Lybia,multiperiod,Y,levels,0,0,21,0.052023121,0.108,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,43,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,GDP,NA,Lybia,1,Yt,levels,0,0,21,0.009,0.018,0.5,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,43,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Lagged demand,NA,Lybia,2,Dt-1,levels,0,0,21,0.827,0.09661215,8.56,,,,0,0,,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,43,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Price,1,Saudi Arabia,multiperiod,P,levels,0,0,21,-0.353115727,0.540,,,,,1,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,,44,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
27,Chakravortyetal2000,15,2000,1972-1992,1972,1992,annual,Fuel_oil_nontransportation,Price,1,Saudi Arabia,1,Pt,levels,0,0,21,-0.119,0.17761194,-0.67,,,,0,1,0,NA,TS,"log-linear, partial adjustment model",OLS,1,1,1,0,1,0,0,0,0,0,0,Table A-4,44,"Fuel oil is used in bunkers, industry, power generation; classified here as nontransportation",,,
